pk	interventions	tissue	time_unit	time	substance_name	pktype	unit	figure	group_pk	mean	auc_end	kel	se	individual_pk	value	sd	cv	median	max	min
834	379	plasma	h	[0.0, 0.3, 0.7, 1.3, 1.8, 2.2, 2.7, 3.3, 4.0, 4.4, 5.0]	codeine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			1802.255	0.3178709122868089		1052.0	[33.2, 146.3, 634.3, 553.8, 518.4, 381.0, 413.8, 309.9, 228.9, 227.6, 169.6]					
835	379	plasma	h	[0.0, 0.3, 0.7, 1.3, 1.8, 2.2, 2.7, 3.3, 4.0, 4.5, 5.0]	codeine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			2150.265	0.2947860065387621		1053.0	[44.2, 198.1, 693.5, 740.2, 599.3, 520.7, 396.8, 347.2, 308.7, 264.4, 220.4]					
836	379	plasma	h	[0.3, 0.5, 0.8, 1.4, 1.8, 2.3, 2.8, 3.3, 3.8, 4.2, 4.8, 5.3]	codeine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			3228.885	0.3737319430297438		1054.0	[19.4, 332.9, 1495.8, 1095.4, 797.8, 779.3, 618.5, 509.2, 462.4, 358.8, 300.4, 230.8]					
837	379	plasma	h	[0.0, 0.2, 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0]	codeine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			2793.235	0.23448294087135282		1055.0	[5.7, 51.3, 718.6, 815.6, 730.0, 684.4, 604.6, 604.6, 536.1, 479.1, 376.4, 308.0]					
838	379	plasma	h	[0.05, 0.1, 0.25, 0.64, 1.15, 1.67, 2.14, 2.59, 3.12, 3.6, 4.26, 4.58, 5.14]	codeine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			3230.6425	0.215825188612336		1056.0	[100.8, 718.1, 1397.8, 991.2, 794.2, 738.8, 553.0, 588.0, 543.9, 482.8, 405.0, 377.4, 361.7]					
839	379	plasma	h	[0.0, 0.1, 0.2, 0.6, 1.2, 1.6, 2.0, 2.5, 3.0, 3.5, 3.9, 4.5, 5.1]	codeine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			4525.28	-0.017741525315671247		1057.0	[87.8, 838.0, 1231.0, 931.8, 794.7, 703.3, 831.2, 878.6, 960.4, 1019.2, 916.4, 883.1, 815.1]					
840	379	plasma	h	[0.0, 0.2, 0.4, 0.5, 0.8, 1.2, 1.7, 2.2, 2.6, 3.0, 3.5, 4.0, 4.5, 4.8]	codeine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png				0.1867382476310071		1058.0	[84.7, 879.4, 991.1, None, 954.6, 873.5, 777.7, 763.6, 734.4, 705.4, 572.5, 513.8, 499.7, 433.3]					
841	379	plasma	h	[0.4, 0.5, 0.8, 1.2, 1.6, 2.0, 2.4, 2.9, 3.3, 3.8, 4.3, 4.6, 5.0]	codeine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			1539.445	0.3924316213989028		1059.0	[0.0, 27.6, 428.2, 620.7, 575.6, 441.3, 388.7, 328.5, 253.6, 252.9, 192.8, 177.5, 132.3]					
842	379	plasma	h	[0.1, 0.3, 0.5, 1.0, 1.3, 1.8, 2.2, 2.7, 3.1, 3.6, 4.1, 4.5, 4.9]	codeine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			2332.935	0.26889831120303986		1060.0	[22.7, 147.7, 579.5, 681.8, 738.6, 727.3, 534.1, 465.9, 465.9, 375.0, 386.4, 318.2, 272.7]					
843	379	plasma	h	[0.0, 0.2, 0.4, 0.9, 1.3, 1.8, 2.2, 2.7, 3.1, 3.6, 4.0, 4.5, 4.9]	codeine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			3745.26	0.32112842442994816		1061.0	[68.1, 147.6, 812.8, 1213.6, 1202.6, 1070.7, 863.2, 799.3, 735.4, 577.1, 547.2, 437.9, 366.5]					
844	379	plasma	h	[0.0, 0.2, 0.5, 0.9, 1.4, 1.8, 2.2, 2.7, 3.2, 3.6, 4.1, 4.6, 5.0]	codeine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			2185.835	0.41111918744531095		1062.0	[0.0, 191.5, 687.5, 728.8, 709.5, 648.6, 458.9, 473.7, 367.3, 317.7, 230.2, 207.1, 153.8]					
845	379	plasma	h	[0.0, 0.3, 0.7, 1.3, 1.8, 2.2, 2.7, 3.3, 4.0, 4.4, 5.0]	codeine-6-glucuronide	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			20361.110000000004	0.20954604962605858		1052.0	[74.6, 781.3, 5591.2, 5583.1, 6128.3, 4462.4, 5084.6, 3651.8, 3406.9, 3241.0, 2599.5]					
846	379	plasma	h	[0.0, 0.3, 0.7, 1.3, 1.8, 2.2, 2.7, 3.3, 4.0, 4.5, 5.0]	codeine-6-glucuronide	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			17673.680000000004	0.3150918885152595		1053.0	[264.2, 1007.8, 5456.4, 6517.8, 5276.8, 3997.5, 3421.6, 2926.3, 2505.7, 2162.9, 1704.2]					
847	379	plasma	h	[0.3, 0.5, 0.8, 1.4, 1.8, 2.3, 2.8, 3.3, 3.8, 4.2, 4.8, 5.3]	codeine-6-glucuronide	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			27976.075	0.24593910100088545		1054.0	[16.1, 1526.0, 5379.3, 9265.9, 8011.6, 6982.7, 6218.7, 5794.9, 4993.7, 4306.1, 4033.4, 3269.5]					
848	379	plasma	h	[0.0, 0.2, 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0]	codeine-6-glucuronide	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			28976.585000000003	0.15062478822640035		1055.0	[232.8, 581.9, 3064.7, 6750.0, 7875.0, 7060.3, 7409.5, 6323.3, 6439.7, 5896.6, 5120.7, 4577.6]					
849	379	plasma	h	[0.05, 0.1, 0.25, 0.64, 1.15, 1.67, 2.14, 2.59, 3.12, 3.6, 4.26, 4.58, 5.14]	codeine-6-glucuronide	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			31431.79705	0.11145954686713935		1056.0	[343.17, 2761.56, 7751.07, 8692.68, 7843.64, 6487.79, 6690.39, 5685.2, 5497.87, 5700.16, 5164.05, 4819.64, 4827.74]					
850	379	plasma	h	[0.0, 0.1, 0.2, 0.6, 1.2, 1.6, 2.0, 2.5, 3.0, 3.5, 3.9, 4.5, 5.1]	codeine-6-glucuronide	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			30574.514999999996	0.24313597987564026		1057.0	[809.5, 1957.1, 5696.5, 6082.1, 5632.9, 4649.2, 5189.7, 5960.8, 6273.6, 6891.6, 7813.4, 6676.0, 5769.8]					
851	379	plasma	h	[0.0, 0.2, 0.4, 0.5, 0.8, 1.2, 1.7, 2.2, 2.6, 3.0, 3.5, 4.0, 4.5, 4.8]	codeine-6-glucuronide	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			32658.625000000004	0.1274581122374581		1058.0	[553.5, 2405.2, 4595.8, 5764.4, 8540.4, 8641.8, 7915.8, 7531.1, 8168.4, 7200.8, 6474.1, 5895.5, 6484.6, 5125.2]					
852	379	plasma	h	[0.4, 0.5, 0.8, 1.2, 1.6, 2.0, 2.4, 2.9, 3.3, 3.8, 4.3, 4.6, 5.0]	codeine-6-glucuronide	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			19285.225000000002	0.30552941410564316		1059.0	[0.0, 87.1, 3306.7, 6064.3, 6672.9, 6055.2, 5181.5, 4716.6, 3996.3, 3122.6, 3373.7, 2806.4, 2240.0]					
853	379	plasma	h	[0.1, 0.3, 0.5, 1.0, 1.3, 1.8, 2.2, 2.7, 3.1, 3.6, 4.1, 4.5, 4.9]	codeine-6-glucuronide	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			20368.480000000003	0.2991820024782922		1060.0	[157.9, 789.5, 4105.3, 6236.8, 6947.4, 6315.8, 4894.7, 4421.1, 4105.3, 3473.7, 3000.0, 2605.3, 2368.4]					
854	379	plasma	h	[0.0, 0.2, 0.4, 0.9, 1.3, 1.8, 2.2, 2.7, 3.1, 3.6, 4.0, 4.5, 4.9]	codeine-6-glucuronide	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			23657.600000000002	0.27361532924483284		1061.0	[411.0, 770.9, 3233.6, 6620.3, 7827.7, 7112.2, 5755.4, 5347.6, 4657.5, 3890.6, 3764.8, 3382.3, 2846.4]					
855	379	plasma	h	[0.0, 0.2, 0.5, 0.9, 1.4, 1.8, 2.2, 2.7, 3.2, 3.6, 4.1, 4.6, 5.0]	codeine-6-glucuronide	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			27853.710000000003	0.33316988129732517		1062.0	[0.0, 589.8, 4434.9, 8566.5, 10238.7, 8038.2, 5995.6, 6516.1, 5258.1, 4837.0, 4180.7, 3105.4, 2448.9]					
856	379	plasma	h	[0.0, 0.3, 0.7, 1.3, 1.8, 2.2, 2.7, 3.3, 4.0, 4.4, 5.0]	norcodeine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			167.98000000000002	0.15696847669004094		1052.0	[0.8, 19.1, 44.8, 43.1, 44.7, 31.3, 36.2, 36.0, 31.8, 26.7, 22.4]					
857	379	plasma	h	[0.0, 0.3, 0.7, 1.3, 1.8, 2.2, 2.7, 3.3, 4.0, 4.5, 5.0]	norcodeine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			196.4	0.1479647644995001		1053.0	[3.7, 21.4, 55.5, 51.0, 43.9, 47.4, 42.4, 37.5, 33.0, 33.9, 28.1]					
858	379	plasma	h	[0.3, 0.5, 0.8, 1.4, 1.8, 2.3, 2.8, 3.3, 3.8, 4.2, 4.8, 5.3]	norcodeine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png						1054.0	[0.6, 37.4, 75.04, None, None, 62.23, 62.13, 63.31, 58.21, 56.45, 50.52, 44.14]					
859	379	plasma	h	[0.0, 0.2, 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0]	norcodeine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			236.5865	0.04679668930508012		1055.0	[0.43, 15.07, 56.84, 59.0, 56.41, 53.83, 56.41, 27.56, 48.23, 48.23, 47.37, 46.08]					
860	379	plasma	h	[0.05, 0.1, 0.25, 0.64, 1.15, 1.67, 2.14, 2.59, 3.12, 3.6, 4.26, 4.58, 5.14]	norcodeine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			270.36835	0.20471226497486752		1056.0	[10.95, 72.54, 95.5, 80.29, 62.09, 55.83, 52.08, 49.61, 51.42, 45.97, 39.28, 32.97, 25.44]					
861	379	plasma	h	[0.0, 0.1, 0.2, 0.6, 1.2, 1.6, 2.0, 2.5, 3.0, 3.5, 3.9, 4.5, 5.1]	norcodeine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			205.155	-0.04833685859972429		1057.0	[6.5, 38.8, 49.0, 38.0, 35.6, 30.5, 40.8, 40.9, 42.7, 42.8, 43.7, 43.8, 40.5]					
862	379	plasma	h	[0.0, 0.2, 0.4, 0.5, 0.8, 1.2, 1.7, 2.2, 2.6, 3.0, 3.5, 4.0, 4.5, 4.8]	norcodeine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			368.27500000000003	0.047789704967288245		1058.0	[6.5, 75.5, 86.3, 98.2, 86.4, 83.0, 72.3, 78.0, 77.5, 83.2, 81.0, 67.5, 70.9, 67.0]					
863	379	plasma	h	[0.4, 0.5, 0.8, 1.2, 1.6, 2.0, 2.4, 2.9, 3.3, 3.8, 4.3, 4.6, 5.0]	norcodeine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			252.96499999999997	0.19685763064815454		1059.0	[1.5, 17.5, 51.2, 69.9, 69.3, 72.6, 66.4, 57.6, 42.0, 58.6, 53.0, 43.0, 32.5]					
864	379	plasma	h	[0.1, 0.3, 0.5, 1.0, 1.3, 1.8, 2.2, 2.7, 3.1, 3.6, 4.1, 4.5, 4.9]	norcodeine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			354.72	0.13958759802008486		1060.0	[2.5, 34.8, 68.8, 83.2, 101.9, 90.8, 87.5, 80.7, 68.8, 72.2, 62.8, 64.5, 58.6]					
1000	384	plasma	min	[0.0, 30.0, 60.0, 90.0, 120.0, 180.0, 240.0, 300.0]	[2-3H]glucose	ra	µmol/kg/min	/media/data/Butler1991_Fig3.png	281.0	[0.11, 12.57, 18.75, 11.74, 7.18, 4.43, 2.86, 2.03]	2114.85	0.008063139661912935	[0.64, 2.02, 1.38, 2.02, 0.85, 1.06, 1.49, 0.96]							
865	379	plasma	h	[0.0, 0.2, 0.4, 0.9, 1.3, 1.8, 2.2, 2.7, 3.1, 3.6, 4.0, 4.5, 4.9]	norcodeine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			414.615	0.1768544733572099		1061.0	[4.8, 37.3, 88.1, 116.0, 113.5, 98.6, 88.7, 94.1, 84.0, 82.3, 72.2, 60.6, 56.7]					
866	379	plasma	h	[0.0, 0.2, 0.5, 0.9, 1.4, 1.8, 2.2, 2.7, 3.2, 3.6, 4.1, 4.6, 5.0]	norcodeine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			218.955	0.28071474151447584		1062.0	[3.0, 31.4, 73.4, 67.3, 66.1, 54.4, 42.7, 42.9, 37.3, 34.2, 32.5, 21.9, 21.9]					
867	379	plasma	h	[0.0, 0.3, 0.7, 1.3, 1.8, 2.2, 2.7, 3.3, 4.0, 4.4, 5.0]	morphine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			59.849999999999994	0.3208845165331292		1052.0	[0.8, 13.1, 21.7, 16.4, 18.9, 11.0, 11.7, 9.8, 7.1, 7.1, 5.2]					
868	379	plasma	h	[0.0, 0.3, 0.7, 1.3, 1.8, 2.2, 2.7, 3.3, 4.0, 4.5, 5.0]	morphine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			21.897499999999997	0.10983423603515098		1053.0	[3.4, 6.49, 6.13, 4.48, 4.12, 4.2, 4.71, 3.54, 3.19, 4.6, 2.95]					
869	379	plasma	h	[0.3, 0.5, 0.8, 1.4, 1.8, 2.3, 2.8, 3.3, 3.8, 4.2, 4.8, 5.3]	morphine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png						1054.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]					
870	379	plasma	h	[0.0, 0.2, 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0]	morphine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png						1055.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]					
871	379	plasma	h	[0.05, 0.1, 0.25, 0.64, 1.15, 1.67, 2.14, 2.59, 3.12, 3.6, 4.26, 4.58, 5.14]	morphine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			229.16055	0.26660305745795326		1056.0	[12.79, 91.93, 121.31, 77.39, 55.24, 49.1, 36.3, 37.72, 37.38, 31.23, 23.79, 22.08, 21.73]					
872	379	plasma	h	[0.0, 0.1, 0.2, 0.6, 1.2, 1.6, 2.0, 2.5, 3.0, 3.5, 3.9, 4.5, 5.1]	morphine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			89.37	0.011912650959146473		1057.0	[8.4, 20.7, 25.1, 19.1, 16.5, 14.9, 16.7, 18.5, 18.6, 17.8, 16.2, 16.3, 16.3]					
873	379	plasma	h	[0.0, 0.2, 0.4, 0.5, 0.8, 1.2, 1.7, 2.2, 2.6, 3.0, 3.5, 4.0, 4.5, 4.8]	morphine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png				0.11000312500384196		1058.0	[None, 6.2, 30.0, 28.8, 25.9, 20.0, 17.7, 16.5, 15.4, 16.0, 13.1, 12.6, 12.7, 10.9]					
874	379	plasma	h	[0.4, 0.5, 0.8, 1.2, 1.6, 2.0, 2.4, 2.9, 3.3, 3.8, 4.3, 4.6, 5.0]	morphine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			14.43			1059.0	[0.0, 1.6, 9.2, 9.1, 7.3, 4.9, 2.0, 1.9, 0.7, 0.6, 0.0, 0.0, 0.0]					
875	379	plasma	h	[0.1, 0.3, 0.5, 1.0, 1.3, 1.8, 2.2, 2.7, 3.1, 3.6, 4.1, 4.5, 4.9]	morphine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			13.830000000000002	0.20094600096520945		1060.0	[0.0, 2.7, 5.5, 2.7, 4.5, 3.6, 3.6, 1.8, 2.7, 2.7, 1.8, 1.8, 1.7]					
876	379	plasma	h	[0.0, 0.2, 0.4, 0.9, 1.3, 1.8, 2.2, 2.7, 3.1, 3.6, 4.0, 4.5, 4.9]	morphine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			80.82000000000001	0.33516464659569467		1061.0	[0.3, 9.0, 26.1, 31.6, 27.2, 20.0, 15.1, 15.4, 13.6, 11.0, 9.9, 8.1, 7.5]					
877	379	plasma	h	[0.0, 0.2, 0.5, 0.9, 1.4, 1.8, 2.2, 2.7, 3.2, 3.6, 4.1, 4.6, 5.0]	morphine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			98.935	0.4466186128091769		1062.0	[0.0, 21.9, 45.4, 38.7, 28.5, 22.1, 20.9, 15.4, 15.4, 12.1, 9.5, 7.2, 5.1]					
878	379	plasma	h	[0.0, 0.3, 0.7, 1.3, 1.8, 2.2, 2.7, 3.3, 4.0, 4.4, 5.0]	morphine-6-glucuronide	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			390.05	0.2128382515195092		1052.0	[25.5, 16.7, 85.5, 128.2, 106.2, 79.9, 101.0, 70.1, 61.0, 69.1, 47.2]					
879	379	plasma	h	[0.0, 0.3, 0.7, 1.3, 1.8, 2.2, 2.7, 3.3, 4.0, 4.5, 5.0]	morphine-6-glucuronide	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			138.14000000000001	0.03812315732296735		1053.0	[19.5, 13.1, 31.2, 34.0, 32.2, 25.9, 28.5, 29.1, 25.2, 27.9, 26.1]					
880	379	plasma	h	[0.3, 0.5, 0.8, 1.4, 1.8, 2.3, 2.8, 3.3, 3.8, 4.2, 4.8, 5.3]	morphine-6-glucuronide	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png						1054.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]					
881	379	plasma	h	[0.0, 0.2, 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0]	morphine-6-glucuronide	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png						1055.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]					
882	379	plasma	h	[0.05, 0.1, 0.25, 0.64, 1.15, 1.67, 2.14, 2.59, 3.12, 3.6, 4.26, 4.58, 5.14]	morphine-6-glucuronide	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			2106.1099999999997	0.13784868304211254		1056.0	[28.9, 169.53, 500.36, 620.74, 623.41, 478.96, 456.73, 343.92, 326.35, 372.0, 288.76, 311.8, 291.84]					
883	379	plasma	h	[0.0, 0.1, 0.2, 0.6, 1.2, 1.6, 2.0, 2.5, 3.0, 3.5, 3.9, 4.5, 5.1]	morphine-6-glucuronide	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			605.13	0.05048225062894264		1057.0	[32.8, 45.1, 93.5, 106.0, 103.4, 103.8, 104.3, 134.8, 129.2, 141.8, 136.1, 133.6, 128.1]					
884	379	plasma	h	[0.0, 0.2, 0.4, 0.5, 0.8, 1.2, 1.7, 2.2, 2.6, 3.0, 3.5, 4.0, 4.5, 4.8]	morphine-6-glucuronide	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png				-0.004151560945412576		1058.0	[27.7, None, 54.6, 75.4, 111.0, 137.9, 129.2, 111.8, 115.0, 118.2, 103.7, 104.0, 89.5, 69.1]					
888	379	plasma	h	[0.0, 0.2, 0.5, 0.9, 1.4, 1.8, 2.2, 2.7, 3.2, 3.6, 4.1, 4.6, 5.0]	morphine-6-glucuronide	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			439.52	0.3301721329834555		1062.0	[6.7, 12.4, 36.9, 122.1, 149.4, 146.4, 123.1, 94.0, 85.2, 79.3, 59.0, 58.8, 48.6]					
889	379	plasma	h	[0.0, 0.3, 0.7, 1.3, 1.8, 2.2, 2.7, 3.3, 4.0, 4.4, 5.0]	normorphine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			419.965	0.18576475425485436		1052.0	[3.5, 5.3, 89.4, 102.1, 96.4, 87.0, 118.0, 88.4, 91.8, 84.3, 64.0]					
885	379	plasma	h	[0.4, 0.5, 0.8, 1.2, 1.6, 2.0, 2.4, 2.9, 3.3, 3.8, 4.3, 4.6, 5.0]	morphine-6-glucuronide	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			147.97	0.4304198621822027		1059.0	[0.0, 2.0, 19.5, 34.1, 57.4, 51.2, 48.0, 38.9, 35.7, 20.7, 20.5, 20.3, 14.2]					
886	379	plasma	h	[0.1, 0.3, 0.5, 1.0, 1.3, 1.8, 2.2, 2.7, 3.1, 3.6, 4.1, 4.5, 4.9]	morphine-6-glucuronide	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			81.05263015	0.23277190991498356		1060.0	[9.022556, 9.022556, 4.511278, 21.052631, 22.55639, 22.55639, 22.55639, 16.541353, 18.045113, 18.045113, 18.045113, 10.526316, 10.526316]					
887	379	plasma	h	[0.0, 0.2, 0.4, 0.9, 1.3, 1.8, 2.2, 2.7, 3.1, 3.6, 4.0, 4.5, 4.9]	morphine-6-glucuronide	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			229.91500000000002	0.23168954559950072		1061.0	[13.1, 17.5, 24.8, 51.1, 70.1, 68.6, 55.5, 51.1, 51.1, 45.3, 38.0, 36.5, 30.7]					
890	379	plasma	h	[0.0, 0.3, 0.7, 1.3, 1.8, 2.2, 2.7, 3.3, 4.0, 4.5, 5.0]	normorphine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			83.33	-0.023589986847162896		1053.0	[5.4, 6.4, 17.7, 19.8, 19.0, 16.4, 20.3, 15.9, 16.1, 19.1, 15.6]					
891	379	plasma	h	[0.3, 0.5, 0.8, 1.4, 1.8, 2.3, 2.8, 3.3, 3.8, 4.2, 4.8, 5.3]	normorphine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png						1054.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]					
892	379	plasma	h	[0.0, 0.2, 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0]	normorphine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png						1055.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]					
893	379	plasma	h	[0.05, 0.1, 0.25, 0.64, 1.15, 1.67, 2.14, 2.59, 3.12, 3.6, 4.26, 4.58, 5.14]	normorphine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			805.7355	0.14379092323093515		1056.0	[11.7, 54.9, 184.1, 206.2, 202.7, 197.4, 159.1, 172.1, 132.9, 135.8, 133.3, 130.7, 108.9]					
894	379	plasma	h	[0.0, 0.1, 0.2, 0.6, 1.2, 1.6, 2.0, 2.5, 3.0, 3.5, 3.9, 4.5, 5.1]	normorphine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			370.05499999999995	0.12372134682720806		1057.0	[17.4, 28.7, 51.3, 71.4, 65.3, 64.3, 63.2, 70.9, 71.1, 93.8, 87.7, 85.4, 75.6]					
895	379	plasma	h	[0.0, 0.2, 0.4, 0.5, 0.8, 1.2, 1.7, 2.2, 2.6, 3.0, 3.5, 4.0, 4.5, 4.8]	normorphine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png						1058.0	[None, None, 23.9, 37.5, 46.2, 73.3, 83.3, 85.8, 79.8, 70.0, 87.4, 74.0, 71.6, 68.2]					
896	379	plasma	h	[0.4, 0.5, 0.8, 1.2, 1.6, 2.0, 2.4, 2.9, 3.3, 3.8, 4.3, 4.6, 5.0]	normorphine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			162.29	0.09853795528460059		1059.0	[0.9, 3.2, 13.9, 32.8, 45.7, 50.4, 42.0, 38.3, 34.6, 40.5, 40.4, 31.9, 29.5]					
897	379	plasma	h	[0.1, 0.3, 0.5, 1.0, 1.3, 1.8, 2.2, 2.7, 3.1, 3.6, 4.1, 4.5, 4.9]	normorphine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			85.665	0.048399056558121496		1060.0	[3.0, 6.1, 11.5, 21.2, 25.5, 15.8, 21.8, 20.0, 15.8, 24.2, 15.8, 14.5, 17.0]					
898	379	plasma	h	[0.0, 0.2, 0.4, 0.9, 1.3, 1.8, 2.2, 2.7, 3.1, 3.6, 4.0, 4.5, 4.9]	normorphine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			529.23	0.10226352890207148		1061.0	[6.1, 13.5, 53.9, 113.9, 162.9, 137.8, 116.9, 118.2, 108.4, 111.4, 111.4, 107.8, 85.7]					
899	379	plasma	h	[0.0, 0.2, 0.5, 0.9, 1.4, 1.8, 2.2, 2.7, 3.2, 3.6, 4.1, 4.6, 5.0]	normorphine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png			633.7199999999999	0.2165464271018932		1062.0	[5.8, 18.4, 119.4, 232.4, 210.1, 145.7, 128.8, 122.7, 123.3, 111.2, 96.1, 90.0, 79.8]					
900	380	plasma	h	[0.3, 0.5, 0.8, 1.3, 1.7, 2.2, 2.7, 3.2, 3.7, 4.1, 4.6, 5.2, 5.5]	codeine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png						1052.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]					
901	380	plasma	h	[0.1, 0.3, 0.7, 1.1, 1.5, 2.0, 2.6, 3.0, 3.5, 4.0, 4.4, 4.9, 5.2]	codeine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png						1053.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]					
902	380	plasma	h	[0.1, 0.3, 0.6, 1.1, 1.6, 2.1, 2.5, 3.0, 3.5, 4.0, 4.6, 5.0, 5.4]	codeine	concentration	nmol/ml	/media/data/Loetsch2006_Fig2.png						1054.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]					
1001	384	plasma	min	[0.0, 30.0, 60.0, 90.0, 120.0, 180.0, 240.0, 300.0]	[2-3H]glucose	ra	µmol/kg/min	/media/data/Butler1991_Fig3.png	279.0	[0.33, 12.31, 13.7, 12.65, 10.23, 7.49, 4.86, 2.34]	2436.3	0.007685455492006154	[0.21, 1.27, 2.44, 1.38, 1.38, 1.17, 0.85, 0.74]							
